"CHASSIS_NUMBER","SALES_DEALER_ID","SALE_DATE","SALE_PRICE"
"CH00027751","DEALER_033","2020-01-01",65760.70
"CH00027838","DEALER_033","2020-01-01",69367.58
"CH00027859","DEALER_033","2020-01-01",80498.26
"CH00027911","DEALER_033","2020-01-01",179084.31
"CH00027935","DEALER_033","2020-01-01",103531.94
"CH00027963","DEALER_033","2020-01-01",58252.95
"CH00027990","DEALER_033","2020-01-01",210664.60
"CH00028027","DEALER_034","2020-01-01",232722.05
"CH00028102","DEALER_034","2020-01-01",131424.27
"CH00028180","DEALER_034","2020-01-01",70578.52
"CH00028187","DEALER_034","2020-01-01",116208.13
"CH00028197","DEALER_034","2020-01-01",64530.48
"CH00028217","DEALER_034","2020-01-01",65845.08
"CH00028235","DEALER_034","2020-01-01",173355.95
"CH00028248","DEALER_034","2020-01-01",123955.79
"CH00028275","DEALER_034","2020-01-01",80766.98
"CH00028282","DEALER_034","2020-01-01",108236.60
"CH00028291","DEALER_034","2020-01-01",69540.08
"CH00028342","DEALER_034","2020-01-01",69585.89
"CH00028396","DEALER_034","2020-01-01",63196.82
"CH00028441","DEALER_034","2020-01-01",77826.33
"CH00028455","DEALER_034","2020-01-01",64027.85
"CH00028524","DEALER_035","2020-01-01",124919.10
"CH00028528","DEALER_035","2020-01-01",113718.36
"CH00028552","DEALER_035","2020-01-01",67967.34
"CH00028559","DEALER_035","2020-01-01",112298.36
"CH00028567","DEALER_035","2020-01-01",60351.25
"CH00028568","DEALER_035","2020-01-01",146487.08
"CH00028571","DEALER_035","2020-01-01",66888.33
"CH00028576","DEALER_035","2020-01-01",67568.73
"CH00028612","DEALER_035","2020-01-01",119028.87
"CH00028622","DEALER_035","2020-01-01",57453.58
"CH00028699","DEALER_035","2020-01-01",54683.83
"CH00028720","DEALER_035","2020-01-01",68515.39
"CH00028741","DEALER_035","2020-01-01",134106.95
"CH00028750","DEALER_035","2020-01-01",55276.94
"CH00028757","DEALER_035","2020-01-01",72769.73
"CH00028819","DEALER_035","2020-01-01",142406.47
"CH00028952","DEALER_035","2020-01-01",128364.79
"CH00028955","DEALER_035","2020-01-01",130309.73
"CH00029028","DEALER_035","2020-01-01",67995.21
"CH00029040","DEALER_035","2020-01-01",69537.26
"CH00029106","DEALER_036","2020-01-01",148910.59
"CH00029107","DEALER_036","2020-01-01",199923.42
"CH00029121","DEALER_036","2020-01-01",185190.13
"CH00029144","DEALER_036","2020-01-01",66072.47
"CH00029145","DEALER_036","2020-01-01",69663.10
"CH00029148","DEALER_036","2020-01-01",248044.25
"CH00029161","DEALER_036","2020-01-01",65449.17
"CH00029217","DEALER_036","2020-01-01",129811.15
"CH00029219","DEALER_036","2020-01-01",64397.29
"CH00029221","DEALER_036","2020-01-01",171299.09
"CH00029235","DEALER_036","2020-01-01",71296.08
"CH00029371","DEALER_036","2020-01-01",64555.80
"CH00029383","DEALER_036","2020-01-01",105652.68
"CH00029386","DEALER_036","2020-01-01",199973.78
"CH00029391","DEALER_036","2020-01-01",122348.78
"CH00029408","DEALER_036","2020-01-01",167369.50
"CH00029412","DEALER_036","2020-01-01",59584.01
"CH00029444","DEALER_036","2020-01-01",129030.98
"CH00029471","DEALER_036","2020-01-01",138450.83
"CH00029496","DEALER_036","2020-01-01",177015.88
"CH00029545","DEALER_036","2020-01-01",66044.60
"CH00029579","DEALER_037","2020-01-01",68923.79
"CH00029654","DEALER_037","2020-01-01",68378.56
"CH00029661","DEALER_037","2020-01-01",63627.06
"CH00029711","DEALER_037","2020-01-01",79786.73
"CH00029740","DEALER_037","2020-01-01",120465.42
"CH00029786","DEALER_037","2020-01-01",118426.54
"CH00029826","DEALER_037","2020-01-01",69290.40
"CH00029842","DEALER_037","2020-01-01",199468.28
"CH00029851","DEALER_037","2020-01-01",60619.85
"CH00029855","DEALER_037","2020-01-01",126703.62
"CH00029906","DEALER_037","2020-01-01",63664.11
"CH00029917","DEALER_037","2020-01-01",120611.48
"CH00029955","DEALER_037","2020-01-01",68824.75
"CH00030021","DEALER_038","2020-01-01",56248.54
"CH00030070","DEALER_038","2020-01-01",183282.20
"CH00030083","DEALER_038","2020-01-01",136143.27
"CH00030129","DEALER_038","2020-01-01",75704.79
"CH00030240","DEALER_038","2020-01-01",56051.11
"CH00030260","DEALER_038","2020-01-01",117864.15
"CH00030263","DEALER_038","2020-01-01",56411.43
"CH00030351","DEALER_039","2020-01-01",74215.23
"CH00030364","DEALER_039","2020-01-01",258933.09
"CH00030395","DEALER_039","2020-01-01",62942.48
"CH00030412","DEALER_039","2020-01-01",119907.60
"CH00030418","DEALER_039","2020-01-01",147718.16
"CH00030427","DEALER_039","2020-01-01",66093.03
"CH00030442","DEALER_039","2020-01-01",57458.52
"CH00030499","DEALER_039","2020-01-01",66662.60
"CH00030564","DEALER_039","2020-01-01",57282.98
"CH00030628","DEALER_039","2020-01-01",67071.43
"CH00030630","DEALER_039","2020-01-01",118985.82
"CH00030643","DEALER_039","2020-01-01",56395.31
"CH00030645","DEALER_039","2020-01-01",127155.94
"CH00030675","DEALER_039","2020-01-01",125883.17
"CH00030726","DEALER_039","2020-01-01",70202.27
"CH00030729","DEALER_039","2020-01-01",64887.45
"CH00030743","DEALER_039","2020-01-01",112936.33
"CH00030744","DEALER_039","2020-01-01",133087.57
"CH00030763","DEALER_039","2020-01-01",66262.25
"CH00030846","DEALER_040","2020-01-01",68613.08
"CH00030850","DEALER_040","2020-01-01",61193.75
"CH00030851","DEALER_040","2020-01-01",57918.13
"CH00030870","DEALER_040","2020-01-01",211387.83
"CH00030948","DEALER_040","2020-01-01",202823.06
"CH00030956","DEALER_040","2020-01-01",104256.15
"CH00030986","DEALER_040","2020-01-01",68563.85
"CH00031036","DEALER_040","2020-01-01",69987.15
"CH00031048","DEALER_040","2020-01-01",60767.12
"CH00031117","DEALER_040","2020-01-01",164589.72
"CH00031190","DEALER_040","2020-01-01",128077.37
"CH00031212","DEALER_040","2020-01-01",123350.51
"CH00031247","DEALER_040","2020-01-01",115417.99
"CH00031317","DEALER_041","2020-01-01",131207.46
"CH00031373","DEALER_041","2020-01-01",227226.89
"CH00031393","DEALER_041","2020-01-01",132947.11
"CH00031421","DEALER_041","2020-01-01",124862.73
"CH00031474","DEALER_041","2020-01-01",104759.21
"CH00031497","DEALER_041","2020-01-01",120548.05
"CH00031500","DEALER_041","2020-01-01",75916.26
"CH00031558","DEALER_041","2020-01-01",256211.36
"CH00031595","DEALER_041","2020-01-01",66527.16
"CH00031631","DEALER_041","2020-01-01",119735.49
"CH00031633","DEALER_041","2020-01-01",217429.40
"CH00031645","DEALER_042","2020-01-01",121324.68
"CH00031660","DEALER_042","2020-01-01",74972.28
"CH00031666","DEALER_042","2020-01-01",242857.63
"CH00031671","DEALER_042","2020-01-01",109221.88
"CH00031718","DEALER_042","2020-01-01",105841.17
"CH00031733","DEALER_042","2020-01-01",170562.73
"CH00031735","DEALER_042","2020-01-01",119231.51
"CH00031765","DEALER_042","2020-01-01",209870.53
"CH00031790","DEALER_042","2020-01-01",77987.68
"CH00031865","DEALER_042","2020-01-01",68071.45
"CH00031878","DEALER_042","2020-01-01",116463.15
"CH00031910","DEALER_042","2020-01-01",114875.26
"CH00031929","DEALER_042","2020-01-01",57835.34
"CH00031933","DEALER_042","2020-01-01",60142.87
"CH00032018","DEALER_042","2020-01-01",116993.56
"CH00032022","DEALER_042","2020-01-01",72802.22
"CH00032177","DEALER_043","2020-01-01",187425.70
"CH00032214","DEALER_043","2020-01-01",67373.67
"CH00032221","DEALER_043","2020-01-01",54814.18
"CH00032234","DEALER_043","2020-01-01",66026.86
"CH00032235","DEALER_043","2020-01-01",117485.70
"CH00032283","DEALER_043","2020-01-01",141743.79
"CH00032314","DEALER_043","2020-01-01",59527.47
"CH00032316","DEALER_043","2020-01-01",148942.52
"CH00032348","DEALER_043","2020-01-01",68821.45
"CH00032364","DEALER_043","2020-01-01",146311.68
"CH00032367","DEALER_043","2020-01-01",247886.32
"CH00032397","DEALER_043","2020-01-01",106493.22
"CH00032471","DEALER_044","2020-01-01",108322.28
"CH00032489","DEALER_044","2020-01-01",185334.89
"CH00032507","DEALER_044","2020-01-01",68761.35
"CH00032532","DEALER_044","2020-01-01",167446.27
"CH00032546","DEALER_044","2020-01-01",104986.90
"CH00032570","DEALER_044","2020-01-01",78256.13
"CH00032591","DEALER_044","2020-01-01",193245.88
"CH00032603","DEALER_044","2020-01-01",67281.64
"CH00032654","DEALER_044","2020-01-01",126368.47
"CH00032657","DEALER_044","2020-01-01",59350.31
"CH00032779","DEALER_044","2020-01-01",112838.72
"CH00032803","DEALER_044","2020-01-01",54886.87
"CH00032816","DEALER_044","2020-01-01",57355.31
"CH00032910","DEALER_044","2020-01-01",63967.92
"CH00033014","DEALER_045","2020-01-01",65323.94
"CH00033034","DEALER_045","2020-01-01",64587.95
"CH00033048","DEALER_045","2020-01-01",182969.19
"CH00033143","DEALER_045","2020-01-01",106392.75
"CH00033160","DEALER_045","2020-01-01",125471.46
"CH00033182","DEALER_045","2020-01-01",117847.62
"CH00033203","DEALER_045","2020-01-01",60514.60
"CH00033206","DEALER_045","2020-01-01",227108.44
"CH00033234","DEALER_045","2020-01-01",64659.05
"CH00033263","DEALER_045","2020-01-01",79015.71
"CH00033271","DEALER_045","2020-01-01",105647.52
"CH00033287","DEALER_045","2020-01-01",106942.57
"CH00033317","DEALER_045","2020-01-01",147293.17
"CH00033342","DEALER_045","2020-01-01",164591.58
"CH00033353","DEALER_045","2020-01-01",122791.62
"CH00033394","DEALER_046","2020-01-01",63706.20
"CH00033406","DEALER_046","2020-01-01",132757.36
"CH00033431","DEALER_046","2020-01-01",69358.52
"CH00033443","DEALER_046","2020-01-01",127407.57
"CH00033448","DEALER_046","2020-01-01",64941.59
"CH00033460","DEALER_046","2020-01-01",147563.43
"CH00033534","DEALER_046","2020-01-01",106293.15
"CH00033536","DEALER_046","2020-01-01",105065.12
"CH00033573","DEALER_046","2020-01-01",211898.33
"CH00033593","DEALER_046","2020-01-01",59410.18
"CH00033605","DEALER_046","2020-01-01",73570.40
"CH00033607","DEALER_046","2020-01-01",76166.51
"CH00033615","DEALER_046","2020-01-01",60083.29
"CH00033662","DEALER_046","2020-01-01",69112.99
"CH00033685","DEALER_046","2020-01-01",79304.07
"CH00033753","DEALER_046","2020-01-01",138216.33
"CH00033757","DEALER_046","2020-01-01",104737.71
"CH00033810","DEALER_046","2020-01-01",64685.21
"CH00033841","DEALER_046","2020-01-01",76261.04
"CH00033870","DEALER_046","2020-01-01",112090.88
"CH00033877","DEALER_046","2020-01-01",74799.67
"CH00033893","DEALER_046","2020-01-01",61031.04
"CH00033904","DEALER_046","2020-01-01",203183.33
"CH00033942","DEALER_047","2020-01-01",128951.71
"CH00034013","DEALER_047","2020-01-01",80153.15
"CH00034029","DEALER_047","2020-01-01",73765.80
"CH00034060","DEALER_047","2020-01-01",124130.92
"CH00034068","DEALER_047","2020-01-01",218819.69
"CH00034135","DEALER_047","2020-01-01",68939.19
"CH00034138","DEALER_047","2020-01-01",65083.01
"CH00034158","DEALER_047","2020-01-01",129688.76
"CH00034166","DEALER_047","2020-01-01",81469.32
"CH00034200","DEALER_047","2020-01-01",68829.42
"CH00034307","DEALER_047","2020-01-01",74767.00
"CH00034389","DEALER_048","2020-01-01",73008.12
"CH00034397","DEALER_048","2020-01-01",67114.53
"CH00034404","DEALER_048","2020-01-01",122866.59
"CH00034429","DEALER_048","2020-01-01",109729.49
"CH00034467","DEALER_048","2020-01-01",115330.80
"CH00034468","DEALER_048","2020-01-01",129952.35
"CH00034556","DEALER_048","2020-01-01",64354.27
"CH00034581","DEALER_048","2020-01-01",61196.13
"CH00034601","DEALER_048","2020-01-01",59469.10
"CH00034628","DEALER_048","2020-01-01",121364.75
"CH00034638","DEALER_048","2020-01-01",67292.74
"CH00034649","DEALER_048","2020-01-01",106496.31
"CH00034669","DEALER_048","2020-01-01",145182.27
"CH00034697","DEALER_048","2020-01-01",111844.94
"CH00034728","DEALER_048","2020-01-01",208072.47
"CH00034769","DEALER_048","2020-01-01",148395.45
"CH00034776","DEALER_048","2020-01-01",63819.27
"CH00034806","DEALER_048","2020-01-01",58946.03
"CH00034823","DEALER_048","2020-01-01",65529.14
"CH00034857","DEALER_048","2020-01-01",257707.79
"CH00034899","DEALER_049","2020-01-01",69401.28
"CH00034903","DEALER_049","2020-01-01",120551.69
"CH00034954","DEALER_049","2020-01-01",103161.68
"CH00034980","DEALER_049","2020-01-01",103845.18
"CH00035005","DEALER_049","2020-01-01",62027.96
"CH00035076","DEALER_049","2020-01-01",125492.93
"CH00035125","DEALER_049","2020-01-01",65531.10
"CH00035141","DEALER_049","2020-01-01",105191.03
"CH00035151","DEALER_049","2020-01-01",149000.34
"CH00035175","DEALER_049","2020-01-01",143069.62
"CH00035266","DEALER_049","2020-01-01",117891.66
"CH00035349","DEALER_049","2020-01-01",114589.81
"CH00035564","DEALER_050","2020-01-01",222977.06
"CH00035623","DEALER_050","2020-01-01",64364.47
"CH00035648","DEALER_050","2020-01-01",56339.94
"CH00035706","DEALER_050","2020-01-01",73757.90
"CH00035748","DEALER_050","2020-01-01",65157.38
"CH00035769","DEALER_050","2020-01-01",76359.75
"CH00035790","DEALER_050","2020-01-01",64741.65
"CH00035814","DEALER_050","2020-01-01",70180.77
"CH00035829","DEALER_051","2020-01-01",64638.12
"CH00035884","DEALER_051","2020-01-01",196789.65
"CH00035896","DEALER_051","2020-01-01",56165.99
"CH00035971","DEALER_051","2020-01-01",128282.84
"CH00035974","DEALER_051","2020-01-01",59448.02
"CH00036050","DEALER_051","2020-01-01",204552.12
"CH00036133","DEALER_051","2020-01-01",113587.18
"CH00036152","DEALER_051","2020-01-01",167078.75
"CH00036156","DEALER_051","2020-01-01",64744.58
"CH00036207","DEALER_051","2020-01-01",120838.93
"CH00036278","DEALER_051","2020-01-01",63957.84
"CH00036288","DEALER_051","2020-01-01",65369.51
"CH00036344","DEALER_051","2020-01-01",134331.04
"CH00036362","DEALER_051","2020-01-01",172606.60
"CH00036474","DEALER_052","2020-01-01",69881.01
"CH00036542","DEALER_052","2020-01-01",61673.61
"CH00036560","DEALER_052","2020-01-01",81401.09
"CH00036574","DEALER_052","2020-01-01",174491.79
"CH00036629","DEALER_052","2020-01-01",75997.84
"CH00036647","DEALER_052","2020-01-01",186132.17
"CH00036702","DEALER_052","2020-01-01",69520.93
"CH00036731","DEALER_052","2020-01-01",66613.82
"CH00036860","DEALER_052","2020-01-01",206207.18
"CH00036877","DEALER_052","2020-01-01",251968.74
"CH00036939","DEALER_052","2020-01-01",118526.77
"CH00036980","DEALER_053","2020-01-01",112529.55
"CH00037011","DEALER_053","2020-01-01",55287.80
"CH00037012","DEALER_053","2020-01-01",177944.01
"CH00037046","DEALER_053","2020-01-01",134070.74
"CH00037058","DEALER_053","2020-01-01",81486.66
"CH00037080","DEALER_053","2020-01-01",75648.11
"CH00037119","DEALER_053","2020-01-01",183544.08
"CH00037129","DEALER_053","2020-01-01",196976.84
"CH00037143","DEALER_053","2020-01-01",68600.70
"CH00037146","DEALER_053","2020-01-01",128370.81
"CH00037204","DEALER_053","2020-01-01",149026.02
"CH00037229","DEALER_053","2020-01-01",105697.15
"CH00037319","DEALER_053","2020-01-01",57917.08
"CH00037342","DEALER_053","2020-01-01",201891.41
"CH00037400","DEALER_053","2020-01-01",109816.98
"CH00037432","DEALER_053","2020-01-01",58066.96
"CH00037754","DEALER_054","2020-01-01",149228.96
"CH00037776","DEALER_054","2020-01-01",55613.48
"CH00037809","DEALER_054","2020-01-01",70260.84
"CH00037824","DEALER_054","2020-01-01",72067.57
"CH00037879","DEALER_054","2020-01-01",132418.41
"CH00037972","DEALER_054","2020-01-01",57719.89
"CH00038033","DEALER_054","2020-01-01",198521.20
"CH00038049","DEALER_054","2020-01-01",130032.46
"CH00038073","DEALER_054","2020-01-01",196308.55
"CH00038092","DEALER_054","2020-01-01",66817.60
"CH00038136","DEALER_055","2020-01-01",190616.23
"CH00038221","DEALER_055","2020-01-01",62307.78
"CH00038224","DEALER_055","2020-01-01",104517.02
"CH00038259","DEALER_055","2020-01-01",136870.49
"CH00038262","DEALER_055","2020-01-01",201589.50
"CH00038279","DEALER_055","2020-01-01",61947.34
"CH00038280","DEALER_055","2020-01-01",103869.06
"CH00038283","DEALER_055","2020-01-01",200919.06
"CH00038297","DEALER_055","2020-01-01",62999.09
"CH00038335","DEALER_055","2020-01-01",62244.85
"CH00038367","DEALER_055","2020-01-01",106234.59
"CH00038381","DEALER_055","2020-01-01",67274.90
"CH00038567","DEALER_055","2020-01-01",63909.81
"CH00038574","DEALER_055","2020-01-01",258770.75
"CH00038578","DEALER_055","2020-01-01",202002.19
"CH00038597","DEALER_055","2020-01-01",176479.71
"CH00038598","DEALER_055","2020-01-01",66652.79
"CH00038617","DEALER_055","2020-01-01",69765.24
"CH00038652","DEALER_056","2020-01-01",79503.05
"CH00038697","DEALER_056","2020-01-01",77149.25
"CH00038709","DEALER_056","2020-01-01",55732.80
"CH00038869","DEALER_056","2020-01-01",58975.50
"CH00038886","DEALER_056","2020-01-01",214770.98
"CH00038891","DEALER_056","2020-01-01",107084.28
"CH00038910","DEALER_056","2020-01-01",67223.92
"CH00038943","DEALER_056","2020-01-01",119830.04
"CH00039031","DEALER_056","2020-01-01",183287.43
"CH00039045","DEALER_056","2020-01-01",128041.36
"CH00039111","DEALER_056","2020-01-01",112437.82
"CH00039133","DEALER_056","2020-01-01",216605.90
"CH00039155","DEALER_056","2020-01-01",176244.10
"CH00039193","DEALER_056","2020-01-01",64725.18
"CH00039223","DEALER_056","2020-01-01",230489.57
"CH00039302","DEALER_057","2020-01-01",224111.28
"CH00039303","DEALER_057","2020-01-01",112795.02
"CH00039307","DEALER_057","2020-01-01",128956.57
"CH00039331","DEALER_057","2020-01-01",74518.72
"CH00039408","DEALER_057","2020-01-01",173533.30
"CH00039413","DEALER_057","2020-01-01",60704.28
"CH00039453","DEALER_057","2020-01-01",74091.55
"CH00039463","DEALER_057","2020-01-01",68054.41
"CH00039494","DEALER_057","2020-01-01",65603.09
"CH00039567","DEALER_057","2020-01-01",249309.22
"CH00039608","DEALER_057","2020-01-01",131164.73
"CH00039630","DEALER_057","2020-01-01",60053.47
"CH00039675","DEALER_058","2020-01-01",173401.39
"CH00039681","DEALER_058","2020-01-01",80660.10
"CH00039775","DEALER_058","2020-01-01",222226.15
"CH00039895","DEALER_058","2020-01-01",124913.44
"CH00039920","DEALER_058","2020-01-01",67435.32
"CH00039934","DEALER_058","2020-01-01",67494.04
"CH00039936","DEALER_058","2020-01-01",63316.62
"CH00039951","DEALER_058","2020-01-01",67491.58
"CH00039953","DEALER_058","2020-01-01",70566.71
"CH00040065","DEALER_058","2020-01-01",65540.06
"CH00040159","DEALER_059","2020-01-01",74391.95
"CH00040195","DEALER_059","2020-01-01",115984.70
"CH00040207","DEALER_059","2020-01-01",61461.27
"CH00040283","DEALER_059","2020-01-01",119820.98
"CH00040326","DEALER_059","2020-01-01",185139.40
"CH00040345","DEALER_059","2020-01-01",189839.66
"CH00040376","DEALER_059","2020-01-01",197802.20
"CH00040400","DEALER_059","2020-01-01",210876.80
"CH00040434","DEALER_059","2020-01-01",115666.62
"CH00040451","DEALER_059","2020-01-01",56615.47
"CH00040466","DEALER_059","2020-01-01",80224.01
"CH00040514","DEALER_060","2020-01-01",199748.46
"CH00040576","DEALER_060","2020-01-01",57055.80
"CH00040582","DEALER_060","2020-01-01",64447.81
"CH00040585","DEALER_060","2020-01-01",192510.94
"CH00040601","DEALER_060","2020-01-01",68174.58
"CH00040610","DEALER_060","2020-01-01",56651.07
"CH00040618","DEALER_060","2020-01-01",63860.10
"CH00040660","DEALER_060","2020-01-01",80228.30
"CH00040687","DEALER_060","2020-01-01",76977.80
"CH00040714","DEALER_060","2020-01-01",137856.83
"CH00040732","DEALER_060","2020-01-01",130590.72
"CH00040781","DEALER_060","2020-01-01",54557.51
"CH00040891","DEALER_060","2020-01-01",147706.16
"CH00040942","DEALER_060","2020-01-01",56457.20
"CH00040961","DEALER_061","2020-01-01",59402.07
"CH00040965","DEALER_061","2020-01-01",65179.50
"CH00040986","DEALER_061","2020-01-01",143212.47
